RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7478,15286619,Ferreira,654,France,Male,35,5,73151.29,2,1,1,187934.5,0
7479,15268807,Ferreira,538,Spain,Male,45,5,0.0,1,0,1,67595.08,0
7480,15668052,Fischer,675,France,Female,59,6,0.0,2,1,0,127278.62,0
7481,15734986,Gomes,683,France,Male,19,3,0.0,1,0,0,12410.45,0
7482,15571086,Santos,588,France,Male,26,3,83086.37,1,1,1,131516.09,0
7483,15064357,Schmidt,426,France,Male,35,1,97938.71,2,1,0,155979.91,0
7484,15457513,Gomes,534,France,Female,50,8,98766.0,1,1,1,173917.59,0
7485,15126773,Thomas,692,France,Male,53,2,213731.63,1,1,0,49026.04,1
7486,15061799,Robert,664,Germany,Female,45,2,85540.31,1,1,0,33108.89,1
7487,15971321,Robert,560,France,Female,49,0,0.0,1,0,0,101186.88,1
7488,15177411,Fischer,744,Spain,Male,58,3,0.0,2,1,0,128155.51,0
7489,15583996,Weber,771,Germany,Male,43,6,11605.05,2,1,1,84339.87,0
7490,15572392,Schmidt,537,Spain,Male,48,3,0.0,1,1,0,43697.5,0
7491,15076305,Costa,646,France,Male,45,5,0.0,2,0,0,160534.43,0
7492,15731102,Oliveira,661,France,Female,52,8,50927.52,2,0,1,122887.98,0
7493,15697402,Souza,768,France,Male,36,7,0.0,1,1,1,157037.98,0
7494,15430648,Ferreira,630,Germany,Female,31,2,0.0,2,1,1,163880.57,0
7495,15185179,Ferreira,546,Spain,Female,28,3,0.0,2,0,1,153842.88,0
7496,15274762,Souza,636,France,Male,53,6,176384.4,2,1,0,45188.67,0
7497,15386264,Oliveira,518,France,Male,40,8,74528.73,2,0,0,16329.23,0
7498,15565839,Müller,778,Spain,Male,37,6,99082.44,1,1,0,48460.08,0
7499,15230195,Meyer,821,France,Male,67,2,20275.11,2,0,0,194826.49,0
7500,15050450,Alves,645,Germany,Male,59,2,165135.81,1,1,1,138035.25,1
7501,15824116,Weber,677,Germany,Female,76,4,0.0,2,1,1,198499.86,0
7502,15528007,Gomes,693,Spain,Female,25,2,0.0,2,0,0,37412.25,0
7503,15799331,Lima,734,France,Male,51,2,82032.1,1,0,0,169796.55,1
7504,15204020,Meyer,600,France,Female,36,5,60126.64,1,0,0,111434.94,1
7505,15398364,Weber,831,Germany,Male,30,4,0.0,2,1,1,178201.09,0
7506,15988090,Martin,685,Spain,Male,31,2,120461.62,2,0,1,120011.81,0
7507,15333578,Thomas,751,France,Male,42,2,0.0,2,1,1,136585.53,0
7508,15331832,Müller,682,France,Male,23,0,0.0,2,1,1,136489.9,0
7509,15235200,Silva,656,Germany,Female,48,2,57138.6,1,1,1,181459.08,0
7510,15772519,Santos,735,Spain,Male,52,7,235398.13,3,1,0,65090.27,1
7511,15305459,Müller,564,Spain,Female,33,6,0.0,2,1,0,77974.05,0
7512,15120203,Dubois,541,Spain,Female,39,4,0.0,1,1,0,25615.09,0
7513,15212632,Bernard,607,France,Female,36,6,72574.25,2,0,0,112131.96,0
7514,15688655,Weber,735,France,Male,58,4,0.0,2,1,1,85570.43,0
7515,15183539,Fischer,744,Germany,Male,24,6,55061.5,1,0,0,121143.24,0
7516,15918703,Fischer,622,Spain,Male,33,2,7173.39,2,1,0,188497.23,0
7517,15519176,Lima,786,France,Male,36,2,47923.33,1,1,1,49951.14,0
7518,15582367,Thomas,684,France,Male,55,1,57212.47,2,1,1,124454.76,0
7519,15823985,Souza,579,Spain,Male,28,2,0.0,2,0,1,42091.92,0
7520,15030358,Fischer,656,France,Male,33,2,116336.47,2,1,0,66060.29,0
7521,15865002,Fischer,753,France,Male,34,6,90274.47,1,1,0,123125.17,0
7522,15371024,Schmidt,621,Germany,Male,51,2,0.0,2,1,1,83767.85,0
7523,15870310,Silva,653,Germany,Female,37,4,0.0,1,0,0,76920.54,1
7524,15989464,Silva,561,Germany,Male,50,6,186728.49,2,1,0,173422.58,0
7525,15402927,Weber,581,France,Female,19,5,0.0,2,1,1,175528.26,0
7526,15111884,Robert,643,Germany,Male,73,2,249654.84,1,0,1,115974.31,1
7527,15911436,Gomes,520,Germany,Male,47,1,81958.74,1,0,1,176959.26,0
7528,15447531,Souza,604,Germany,Male,44,7,246471.61,2,1,1,104195.57,0
7529,15274788,Oliveira,667,Germany,Male,36,5,0.0,1,1,0,166891.83,0
7530,15016223,Costa,633,France,Male,37,5,83608.46,1,1,1,186696.56,0
7531,15318810,Gomes,370,France,Male,36,3,90575.95,3,0,0,87838.66,1
7532,15958530,Souza,543,France,Female,46,2,0.0,2,0,0,39007.25,0
7533,15198288,Alves,617,France,Male,67,4,178194.74,2,1,1,28045.85,0
7534,15017883,Pereira,783,France,Male,35,1,86366.84,2,0,0,87709.0,0
7535,15159688,Santos,770,Spain,Male,58,6,24162.68,1,1,0,147097.31,1
7536,15883936,Silva,564,Germany,Male,21,5,24819.63,2,1,1,17691.57,0
7537,15191057,Martin,747,Spain,Female,76,6,31621.66,2,1,1,74268.97,0
7538,15142179,Souza,676,France,Male,34,5,246901.31,1,0,1,153297.83,0
7539,15389268,Schmidt,642,France,Male,36,5,211357.32,1,0,1,73678.74,0
7540,15628759,Martin,529,France,Female,36,5,90698.09,1,0,0,90975.89,1
7541,15597956,Martin,703,France,Male,48,6,0.0,3,1,1,16732.91,1
7542,15319784,Bernard,728,France,Male,41,2,0.0,2,0,1,166067.91,0
7543,15135933,Weber,549,Germany,Male,50,5,0.0,1,1,0,125939.4,0
7544,15675891,Gomes,555,Spain,Male,48,4,97046.82,1,1,0,197526.72,0
7545,15280983,Fischer,621,France,Male,19,4,185846.64,1,0,1,128277.94,0
7546,15247775,Müller,644,France,Male,31,4,10272.12,2,1,1,80196.12,0
7547,15703035,Silva,608,Spain,Male,40,3,0.0,2,1,1,197926.51,0
7548,15276193,Bernard,546,France,Male,49,0,31216.0,1,1,0,79687.77,0
7549,15670671,Lima,730,Spain,Male,50,6,243908.99,1,1,1,141940.53,0
7550,15841057,Alves,789,Germany,Male,44,7,202121.51,1,1,1,55595.09,0
7551,15572403,Silva,610,Spain,Female,42,4,42864.51,1,1,0,197395.73,1
7552,15143607,Müller,742,France,Female,37,6,4599.62,2,0,1,125204.94,0
7553,15034956,Gomes,646,Germany,Female,51,4,70065.14,2,1,0,182504.92,1
7554,15074902,Costa,482,France,Male,20,8,73941.12,2,1,1,41027.03,0
7555,15501466,Schmidt,453,Germany,Male,47,4,0.0,2,1,1,126082.52,0
7556,15950015,Bernard,635,France,Female,18,2,104674.71,1,1,0,130933.46,1
7557,15291692,Bernard,850,France,Female,43,7,28848.07,2,0,1,162611.95,0
7558,15977899,Santos,699,Germany,Female,50,6,0.0,2,0,0,22047.03,0
7559,15040609,Oliveira,534,Germany,Male,36,3,0.0,2,1,1,171406.12,0
7560,15838296,Weber,752,Spain,Male,48,6,233874.92,2,1,0,139792.08,0
7561,15349559,Weber,557,Germany,Male,21,0,0.0,2,1,1,16879.55,0
7562,15785244,Schmidt,817,Germany,Male,37,6,55081.44,2,1,0,70749.09,0
7563,15915544,Thomas,750,France,Male,41,5,0.0,2,1,0,90273.74,0
7564,15254916,Robert,628,Germany,Female,60,3,0.0,1,0,0,184864.21,1
7565,15967597,Lima,722,France,Male,34,6,23254.17,2,1,1,71497.26,0
7566,15671942,Müller,659,Spain,Male,38,2,165745.58,1,1,1,95265.98,0
7567,15542130,Costa,688,Spain,Male,48,2,204275.68,2,1,1,100117.3,0
7568,15929872,Weber,818,France,Male,48,4,0.0,2,0,1,21919.58,0
7569,15633699,Pereira,549,Spain,Male,33,7,2064.6,2,1,0,96455.32,0
7570,15276847,Bernard,773,France,Male,54,2,87254.28,2,0,0,82363.31,0
7571,15268262,Bernard,416,France,Male,48,5,33892.91,1,1,0,55533.05,0
7572,15795746,Martin,483,Germany,Male,27,6,199631.6,1,0,0,37464.81,1
7573,15392362,Souza,597,France,Male,35,6,90837.37,2,1,1,112590.83,0
7574,15224796,Gomes,744,Germany,Female,40,5,152035.42,1,1,1,113361.76,1
7575,15207222,Costa,439,France,Male,43,8,0.0,2,1,0,137273.37,0
7576,15637840,Costa,807,France,Male,40,4,86605.67,1,1,1,124567.53,0
7577,15907563,Oliveira,639,Germany,Female,70,7,17039.15,2,1,0,169055.5,1
7578,15540277,Alves,723,Germany,Female,38,5,0.0,2,0,0,121164.03,0
7579,15175475,Müller,498,Spain,Female,47,6,22296.64,2,1,0,61251.37,0
7580,15400948,Martin,581,Germany,Male,22,4,0.0,2,0,1,180267.07,0
7581,15630124,Silva,616,Germany,Male,51,2,0.0,2,1,0,49145.67,0
7582,15183481,Lima,495,France,Female,57,2,61414.09,1,1,1,18294.95,1
7583,15196995,Lima,703,France,Female,34,5,37916.45,2,1,0,182085.63,0
7584,15503053,Souza,580,France,Male,70,3,0.0,2,1,0,62382.25,0
7585,15846782,Fischer,720,Germany,Female,39,5,0.0,1,1,1,37134.48,0
7586,15433503,Costa,612,Germany,Female,41,6,54269.53,2,1,0,96997.97,0
7587,15364986,Ferreira,654,France,Male,56,6,74811.73,2,0,1,159761.73,0
7588,15656536,Gomes,463,Germany,Male,46,4,0.0,1,1,0,65700.41,1
7589,15407927,Santos,689,Germany,Female,60,3,0.0,2,1,1,55882.58,0
7590,15339224,Silva,850,France,Male,55,6,66243.96,1,1,1,139699.08,0
7591,15535003,Costa,498,France,Female,79,4,0.0,2,1,1,134920.97,0
7592,15546362,Costa,662,Spain,Male,31,8,0.0,1,1,0,161756.21,0
7593,15738498,Martin,640,Germany,Female,32,6,0.0,2,0,0,172085.67,0
7594,15066837,Robert,778,Spain,Female,49,6,27609.22,2,0,0,106034.95,0
7595,15187853,Lima,500,France,Male,47,2,0.0,1,1,0,173149.14,0
7596,15827217,Bernard,634,Spain,Male,47,3,0.0,1,1,0,190735.81,0
7597,15458971,Meyer,734,France,Female,29,6,0.0,2,1,1,158080.6,0
7598,15697217,Thomas,620,France,Female,55,0,142610.01,2,1,1,82629.98,0
7599,15807620,Souza,596,Spain,Male,70,6,0.0,1,1,0,99965.4,1
7600,15290832,Ferreira,716,France,Male,35,4,0.0,1,1,0,76807.39,0
7601,15311628,Robert,823,Germany,Female,31,6,149167.27,2,0,1,19032.6,0
7602,15628261,Schmidt,644,France,Male,25,4,96274.62,2,0,1,86115.28,0
7603,15540638,Pereira,760,Germany,Female,40,4,189499.9,1,1,0,165224.37,1
7604,15280920,Alves,545,Spain,Male,41,5,70586.96,2,1,1,65700.09,0
7605,15877822,Santos,656,France,Female,54,6,68132.98,2,0,1,97919.66,0
7606,15108158,Müller,558,Germany,Female,24,5,0.0,1,1,1,165788.69,0
7607,15723781,Dubois,587,France,Female,49,4,129092.36,2,1,1,156781.36,0
7608,15187444,Meyer,634,Germany,Male,50,3,76679.83,1,0,1,99285.04,0
7609,15318334,Martin,599,France,Female,40,6,0.0,1,0,1,12520.82,0
7610,15802184,Martin,729,France,Female,43,4,0.0,1,1,0,108694.9,1
7611,15482188,Weber,682,France,Female,46,6,70141.26,1,1,0,108068.25,1
7612,15660028,Oliveira,519,France,Female,54,9,0.0,2,1,1,40577.46,0
7613,15698892,Bernard,626,Spain,Male,36,5,88449.75,2,0,0,118918.03,0
7614,15821997,Ferreira,549,France,Female,50,3,0.0,1,1,0,173787.04,1
7615,15571568,Robert,631,France,Male,38,6,26667.56,1,0,1,181759.45,0
7616,15156374,Martin,651,France,Female,36,3,153379.61,2,1,0,125812.43,0
7617,15614115,Thomas,623,France,Female,33,3,54033.49,2,0,0,65156.71,0
7618,15138699,Ferreira,604,Germany,Male,37,1,91395.1,1,1,0,121804.34,0
7619,15452474,Souza,685,Spain,Male,24,1,52825.51,2,0,0,124599.22,0
7620,15020236,Santos,494,France,Female,39,6,9755.4,2,1,0,104816.62,0
7621,15126661,Pereira,699,Spain,Female,41,2,74855.15,1,1,1,179729.1,0
7622,15630290,Ferreira,528,Germany,Male,46,2,0.0,2,1,1,137105.96,0
7623,15012854,Meyer,667,France,Male,29,3,0.0,1,0,1,77042.95,0
7624,15784211,Pereira,671,Germany,Male,33,5,77349.96,1,1,0,80948.52,0
7625,15197928,Ferreira,593,Germany,Male,47,3,71123.78,2,1,1,45922.84,0
7626,15530307,Gomes,682,Germany,Male,33,3,181116.04,1,0,0,82971.32,1
7627,15081000,Schmidt,574,Spain,Male,39,4,0.0,2,1,0,90725.23,0
7628,15506872,Costa,533,France,Male,47,0,220464.99,1,0,0,79530.25,0
7629,15946572,Alves,522,Spain,Male,22,4,249933.27,2,0,1,78581.13,0
7630,15678842,Costa,753,Germany,Male,38,9,0.0,1,0,1,22094.84,0
7631,15225747,Fischer,681,France,Male,21,6,57181.13,1,1,1,107639.51,0
7632,15262602,Lima,713,Germany,Male,20,1,206025.41,1,1,0,92901.78,1
7633,15228074,Robert,769,France,Male,66,5,0.0,2,1,1,130177.15,0
7634,15952544,Lima,514,Spain,Male,36,4,81337.82,3,1,0,127454.33,1
7635,15974633,Fischer,572,Germany,Male,43,6,165289.5,1,0,0,87621.91,1
7636,15136560,Thomas,699,France,Male,49,1,127295.64,1,0,0,88815.92,0
7637,15644144,Weber,699,France,Female,30,2,156297.02,1,1,0,145970.05,1
7638,15965157,Martin,719,Germany,Female,37,6,239316.13,2,0,0,143928.09,0
7639,15270175,Costa,540,France,Male,57,6,0.0,3,0,1,132521.03,1
7640,15939829,Gomes,656,France,Male,57,4,47281.07,3,1,0,11783.66,1
7641,15115204,Silva,601,France,Female,32,0,139655.31,1,1,1,87405.5,0
7642,15115326,Santos,755,France,Male,40,7,175479.42,2,1,1,110758.19,0
7643,15500922,Meyer,778,France,Female,44,3,0.0,1,1,0,46957.77,1
7644,15353527,Lima,698,France,Female,31,0,0.0,2,1,1,98376.54,0
7645,15435428,Lima,682,France,Male,25,6,56147.54,2,1,0,60753.58,0
7646,15342481,Gomes,551,Germany,Male,36,4,8827.19,1,1,0,191411.82,0
7647,15238796,Costa,558,Germany,Female,32,2,0.0,1,1,0,138059.72,1
7648,15583691,Pereira,745,France,Male,18,6,0.0,1,1,1,23750.04,0
7649,15401565,Santos,694,France,Female,46,4,117942.32,1,1,1,70173.33,0
7650,15257807,Schmidt,589,Germany,Male,42,5,0.0,1,1,0,57557.73,0
7651,15435098,Dubois,711,France,Female,49,6,34590.65,2,0,0,86470.13,0
7652,15812349,Meyer,492,France,Female,27,4,3508.17,2,0,1,12422.83,0
7653,15919025,Müller,610,France,Male,35,2,0.0,1,1,0,157019.93,0
7654,15230133,Schmidt,678,Spain,Male,44,8,26245.99,1,1,0,128046.58,0
7655,15709254,Costa,807,Spain,Female,29,3,64625.56,3,1,1,120295.51,1
7656,15544475,Fischer,667,Spain,Male,27,9,0.0,1,1,1,136042.19,0
7657,15883794,Thomas,748,Germany,Female,34,0,85436.27,2,0,0,141881.57,0
7658,15386222,Alves,601,Germany,Male,35,4,0.0,2,1,0,165726.95,0
7659,15700253,Lima,576,France,Female,62,5,173107.32,2,0,0,166221.09,1
7660,15520837,Dubois,565,Germany,Male,43,7,123417.52,1,1,1,189899.61,0
7661,15570331,Schmidt,784,France,Male,40,6,18089.69,1,1,0,25096.96,0
7662,15704844,Alves,667,Germany,Female,44,3,157019.47,2,1,1,77972.82,0
7663,15811076,Dubois,593,Spain,Male,32,2,53019.98,2,0,0,139378.72,0
7664,15080413,Weber,564,France,Male,21,3,77573.91,3,1,1,113504.22,1
7665,15046231,Costa,703,France,Male,32,2,83925.43,1,0,0,185438.82,0
7666,15711878,Thomas,484,France,Female,41,5,0.0,1,0,1,179797.91,0
7667,15991340,Souza,433,Germany,Male,25,8,163223.7,1,1,1,173719.56,0
7668,15791519,Gomes,720,Germany,Male,40,5,124888.68,2,1,1,47950.21,0
7669,15254011,Silva,677,Spain,Male,38,4,103815.22,1,1,1,51324.23,0
7670,15992707,Ferreira,691,France,Male,31,4,27954.8,2,0,0,143011.91,0
7671,15923830,Pereira,850,Spain,Female,49,5,0.0,1,0,0,191895.02,0
7672,15539589,Santos,703,Germany,Male,58,5,0.0,2,1,0,74742.04,0
7673,15524408,Robert,742,Spain,Male,50,6,74177.41,1,1,1,184435.2,0
7674,15723177,Robert,506,Germany,Female,46,5,0.0,2,1,1,187782.72,0
7675,15236987,Martin,700,Germany,Male,52,5,106225.29,2,0,1,106065.31,0
7676,15902490,Dubois,532,Germany,Male,25,8,93423.54,1,0,0,156999.48,0
7677,15896181,Thomas,670,Germany,Male,19,7,166763.91,1,1,0,43461.51,1
7678,15619454,Müller,527,Spain,Female,34,6,112006.52,2,1,1,143654.5,0
7679,15013832,Martin,745,France,Male,38,0,19848.07,2,1,1,155748.32,0
7680,15027099,Schmidt,736,France,Female,39,5,103459.61,2,1,0,62112.47,0
7681,15626335,Lima,564,Spain,Male,37,4,241313.61,2,1,1,118463.35,0
7682,15550544,Costa,642,Germany,Male,30,5,82903.24,1,1,1,158640.04,0
7683,15828698,Meyer,506,Germany,Male,42,5,0.0,2,1,1,30513.03,0
7684,15513680,Martin,591,France,Female,60,6,17374.05,2,1,1,16965.05,0
7685,15177748,Costa,642,France,Male,39,6,93432.72,2,0,1,42453.07,0
7686,15840939,Weber,744,Spain,Male,21,7,212488.56,1,0,1,61526.48,0
7687,15678913,Oliveira,747,Germany,Female,43,5,12223.91,2,1,1,120656.81,0
7688,15787643,Gomes,594,France,Male,40,7,95375.49,1,0,1,183201.34,0
7689,15648432,Dubois,816,France,Male,34,6,0.0,1,1,1,94076.7,0
7690,15478711,Schmidt,628,Spain,Male,34,2,64267.53,2,1,0,85963.49,0
7691,15165691,Santos,713,France,Female,45,0,168357.9,2,1,1,144142.74,0
7692,15849565,Lima,622,Spain,Female,59,0,28557.39,1,1,1,16177.36,0
7693,15487335,Martin,842,France,Male,48,5,88326.6,2,1,0,170285.63,0
7694,15285477,Martin,687,Germany,Female,34,4,0.0,1,1,1,90292.44,0
7695,15418780,Pereira,574,Spain,Female,38,5,44803.63,1,1,1,34258.23,0
7696,15055096,Alves,595,Germany,Male,26,6,125052.07,1,1,1,107561.85,0
7697,15162036,Gomes,705,France,Female,63,2,0.0,2,0,0,110107.2,1
7698,15797563,Ferreira,603,Germany,Male,49,6,0.0,3,0,0,82639.89,1
7699,15506852,Fischer,650,France,Male,21,1,84366.44,2,1,0,154990.64,0
7700,15940909,Meyer,449,France,Male,47,7,0.0,2,1,1,42627.48,0
7701,15648764,Fischer,436,Spain,Male,39,6,93664.48,2,1,1,194275.41,0
7702,15925994,Fischer,683,Germany,Female,72,5,231003.14,2,1,1,180718.69,1
7703,15747364,Souza,660,Germany,Female,52,3,0.0,2,1,0,148833.27,1
7704,15910630,Fischer,753,France,Male,29,1,129884.14,2,1,0,52222.06,0
7705,15571629,Weber,719,France,Female,50,6,57099.08,1,1,0,124061.51,1
7706,15357758,Thomas,792,France,Male,47,2,0.0,1,1,1,122541.17,0
7707,15493734,Schmidt,647,Germany,Male,38,4,0.0,1,1,0,77745.64,0
7708,15529629,Costa,696,Spain,Female,43,4,93570.55,1,0,1,97441.21,0
7709,15149700,Souza,600,Germany,Male,44,5,0.0,2,0,0,42592.44,0
7710,15429557,Meyer,618,Spain,Female,22,4,0.0,2,1,1,62629.57,0
7711,15843826,Bernard,595,France,Female,43,5,92797.56,1,1,1,62145.32,0
7712,15988322,Meyer,633,France,Male,48,6,215448.89,1,0,1,42926.28,0
7713,15955728,Silva,555,France,Male,18,5,25208.06,3,0,0,60324.78,1
7714,15148769,Bernard,648,France,Male,31,3,80102.82,2,1,1,134397.52,0
7715,15462074,Santos,705,France,Female,48,7,77756.4,1,1,0,161396.49,1
7716,15451919,Meyer,574,Spain,Female,21,4,0.0,1,1,1,194831.39,0
7717,15574537,Schmidt,669,France,Female,57,4,75240.62,1,1,0,58631.88,1
7718,15596768,Pereira,591,Spain,Female,30,5,110992.61,2,0,1,14293.25,0
7719,15979861,Lima,611,France,Female,24,4,104889.11,2,1,0,105290.38,0
7720,15958485,Ferreira,653,Spain,Male,24,6,0.0,1,1,1,191799.52,0
7721,15955593,Robert,582,Germany,Male,41,4,170301.32,1,1,1,129565.82,0
7722,15339550,Dubois,749,Spain,Female,50,6,148491.13,1,1,0,195169.09,1
7723,15478989,Robert,412,France,Female,36,6,160573.26,2,1,0,144844.42,0
7724,15021267,Martin,546,Germany,Male,36,3,112451.95,2,1,1,110603.74,0
7725,15334279,Gomes,590,Spain,Male,54,1,7915.47,2,1,0,53197.93,0
7726,15447314,Ferreira,743,France,Male,29,6,212105.21,2,1,1,36706.75,0
7727,15667056,Ferreira,663,France,Female,36,2,60188.65,2,0,0,164919.91,0
7728,15484321,Martin,587,France,Female,28,0,0.0,1,0,1,79818.48,0
7729,15575993,Fischer,630,Spain,Male,24,4,0.0,1,1,0,67944.33,0
7730,15834606,Silva,710,Germany,Male,38,2,0.0,1,1,1,113262.87,0
7731,15229449,Meyer,505,Germany,Male,36,2,203646.99,1,1,0,187797.2,1
7732,15491106,Schmidt,510,France,Male,33,2,207588.05,2,1,1,70582.01,0
7733,15869622,Lima,716,France,Female,54,6,0.0,2,1,1,13068.25,0
7734,15096532,Lima,693,Spain,Male,20,6,87122.77,1,1,0,170232.73,0
7735,15725277,Silva,581,France,Male,60,0,2258.23,1,1,0,174515.6,1
7736,15910412,Schmidt,530,Germany,Female,45,4,83774.35,1,1,0,26249.28,1
7737,15545645,Lima,730,Spain,Male,31,2,203115.93,2,0,0,130238.92,0
7738,15354514,Silva,559,France,Female,48,4,42313.16,1,1,0,86282.27,1
7739,15566718,Silva,548,Germany,Female,39,3,0.0,1,1,0,171462.02,1
7740,15679578,Pereira,515,France,Female,21,2,0.0,2,0,1,123619.15,0
7741,15580635,Lima,656,Germany,Female,54,8,141370.2,2,1,1,38980.72,0
7742,15504894,Robert,686,France,Female,46,8,231316.79,1,0,1,114473.34,0
7743,15042904,Müller,482,Germany,Male,56,5,0.0,1,1,0,45606.52,1
7744,15523336,Martin,630,France,Male,55,2,0.0,1,1,1,71104.19,0
7745,15568503,Martin,535,France,Female,22,5,88696.26,2,0,0,118980.58,0
7746,15201875,Souza,600,Germany,Female,40,8,23798.1,1,0,0,81185.99,1
7747,15688300,Robert,662,France,Male,23,3,88935.24,1,1,1,117881.06,0
7748,15038130,Alves,640,Germany,Female,60,2,64899.77,2,1,1,121978.12,0
7749,15669710,Bernard,804,France,Female,59,5,0.0,1,0,0,183465.31,1
7750,15179432,Gomes,473,Germany,Female,45,5,14953.68,1,1,0,53819.11,1
7751,15584712,Martin,662,France,Male,25,0,66979.41,2,1,1,140692.67,0
7752,15441408,Thomas,850,Germany,Female,29,6,39443.77,2,1,0,119339.8,0
7753,15422543,Ferreira,534,France,Male,54,5,48864.73,2,0,0,68699.16,0
7754,15219658,Bernard,521,France,Female,58,2,183647.68,1,1,1,115917.16,1
7755,15851988,Costa,566,France,Female,38,0,175688.23,2,1,1,55336.71,0
7756,15371159,Weber,666,Germany,Female,22,8,0.0,1,1,1,99187.35,0
7757,15319237,Santos,445,France,Male,40,6,206743.69,1,1,1,167795.0,0
7758,15948400,Thomas,490,Spain,Male,27,3,0.0,1,1,1,33270.68,0
7759,15234836,Ferreira,428,Spain,Female,55,4,206416.22,2,1,1,18525.03,0
7760,15059142,Fischer,651,France,Female,50,4,1146.25,4,0,1,20067.9,1
7761,15100348,Lima,654,Germany,Male,44,6,92979.13,2,1,0,98098.31,0
7762,15891521,Schmidt,782,France,Male,39,2,5797.86,2,1,1,159086.76,0
7763,15312212,Fischer,493,France,Female,36,2,0.0,1,0,1,23808.6,0
7764,15301070,Schmidt,607,Germany,Male,39,0,0.0,1,1,1,31495.21,0
7765,15453668,Souza,682,Germany,Female,57,9,222118.87,1,1,1,44068.15,1
7766,15145742,Costa,675,Germany,Female,45,7,57425.56,1,0,0,94354.38,1
7767,15980407,Schmidt,662,France,Female,34,4,134583.65,2,0,0,174925.27,0
7768,15882515,Ferreira,529,France,Male,33,4,27613.22,1,0,0,69134.48,0
7769,15399280,Schmidt,680,France,Female,23,2,502.17,1,1,1,115246.76,0
7770,15320339,Thomas,756,Germany,Male,25,5,0.0,2,0,1,24862.82,0
7771,15876972,Weber,417,Germany,Male,50,5,0.0,1,1,1,52825.68,0
7772,15470566,Fischer,573,Germany,Male,48,5,201437.75,1,1,1,26261.14,0
7773,15932071,Schmidt,653,France,Female,37,0,7029.66,1,0,1,36031.58,0
7774,15150317,Bernard,575,France,Female,57,5,247845.49,2,0,1,64612.53,0
7775,15605271,Dubois,672,France,Male,45,6,49395.81,2,0,1,30015.02,0
7776,15287038,Gomes,714,France,Male,39,2,231863.77,2,1,1,66329.65,0
7777,15839797,Schmidt,789,France,Male,23,6,172577.29,1,1,1,33184.06,0
7778,15981154,Bernard,563,Spain,Female,53,6,181182.86,2,0,1,120628.86,0
7779,15057828,Weber,487,Spain,Female,43,3,185096.35,1,0,1,12862.97,0
7780,15774862,Alves,797,Germany,Male,28,5,56460.74,1,1,0,144328.78,0
7781,15146382,Ferreira,588,France,Female,48,1,136119.98,2,1,0,60891.09,0
7782,15533066,Gomes,523,France,Male,33,5,212040.85,2,1,1,125213.55,0
7783,15054844,Schmidt,822,Spain,Female,58,4,0.0,1,1,1,101280.75,0
7784,15677829,Thomas,778,France,Female,55,6,84111.67,1,1,0,36494.25,1
7785,15140063,Thomas,592,Spain,Female,49,4,246438.27,1,1,1,197881.68,0
7786,15454336,Ferreira,366,France,Female,42,4,238854.86,1,1,1,108445.95,0
7787,15948109,Oliveira,739,France,Female,27,8,0.0,1,1,1,143104.46,0
7788,15397091,Souza,450,Spain,Male,44,8,79180.73,2,0,1,179041.45,0
7789,15192618,Müller,629,France,Female,42,0,0.0,1,1,0,52289.1,1
7790,15009100,Martin,727,Germany,Female,43,4,160328.79,1,1,1,70481.22,1
7791,15954722,Lima,564,Germany,Male,45,2,176944.29,1,1,1,21522.45,0
7792,15586484,Gomes,675,France,Male,55,3,0.0,2,0,0,64072.48,0
7793,15939500,Santos,661,France,Female,33,5,0.0,2,1,1,145899.6,0
7794,15396650,Müller,850,Germany,Male,22,2,122130.28,1,1,1,164817.5,0
7795,15947192,Costa,598,Germany,Male,46,0,47431.26,1,1,1,40052.78,0
7796,15090341,Weber,665,France,Female,56,6,75423.31,2,1,0,115199.79,0
7797,15362762,Meyer,638,Spain,Female,57,5,0.0,1,0,0,23742.45,1
7798,15819321,Fischer,559,France,Male,43,7,0.0,1,1,0,143749.2,0
7799,15687494,Meyer,722,France,Female,60,4,0.0,1,1,1,18421.85,0
7800,15012823,Fischer,533,France,Male,43,8,0.0,2,1,0,167160.13,0
7801,15324959,Weber,593,France,Male,29,5,0.0,1,1,0,60761.16,0
7802,15252698,Schmidt,597,France,Male,47,3,0.0,1,1,0,177186.18,0
7803,15966051,Alves,602,Spain,Female,30,5,156040.27,2,1,0,68859.92,0
7804,15978298,Müller,674,France,Female,32,6,44022.01,2,0,0,60906.3,0
7805,15714574,Meyer,572,France,Male,34,3,3111.77,1,1,1,56856.21,0
7806,15467094,Alves,626,France,Male,40,3,89005.94,2,1,1,85791.15,0
7807,15661857,Weber,710,Germany,Female,34,5,127079.84,1,0,1,125139.73,1
7808,15759271,Santos,667,Spain,Male,20,4,50456.54,4,1,0,76551.55,1
7809,15778537,Oliveira,510,France,Female,33,4,0.0,2,1,0,25017.74,0
7810,15193115,Silva,767,France,Female,20,8,180913.47,2,1,1,100586.92,0
7811,15059863,Souza,565,France,Male,37,0,0.0,1,1,0,70720.15,0
7812,15307584,Robert,655,France,Female,51,5,215336.44,1,0,1,108160.63,1
7813,15574757,Ferreira,748,France,Female,56,7,178924.33,1,1,1,73688.24,1
7814,15115823,Bernard,615,France,Female,55,2,145707.43,1,1,1,82105.55,1
